
[00:00:00.000 --> 00:00:24.280]   We will call the meeting to order at 5.45 on October 24, 2022, for the special meeting.
[03:06:33.880 --> 03:06:47.880]   Our 20th speaker is Michael Quinn, please step to the microphone and state whether you're resident of GCISD.
[03:06:47.880 --> 03:07:02.880]   Okay, I received two things in the mail that I have a lot of concerns about. Number one, this community impact ad. I know from their pricing matrix that a full page ad like this costs $3,000 to authorize this, who's paying for it.
[03:07:02.880 --> 03:07:13.880]   Was this unprecedented ad really intended to be informational or was it instead a cynical attempt to generate positive press for the board majority, especially this stuff over here, this stuff is fine.
[03:07:13.880 --> 03:07:23.880]   And the second thing I received is the insert in my tax bill, which I've lived your 14 years, you've never gotten this before. Again, who paid for this, this is a nice brochure.
[03:07:23.880 --> 03:07:42.880]   $351 and four cents that I'm saving is hardly worth losing the Latin program, having coaches, teach AP classes, high school GT not getting their separate classes and many other cuts. Community members understand the difference between spin and truth. Please respect our intelligence and say the campaigning for election season and let's have the packs pay for it and not taxpayer.
[03:07:42.880 --> 03:07:43.880]   Thank you very much.
[03:07:43.880 --> 03:07:48.880]   Thank you. Our 21st speaker, I believe it says Ian Kelly. Hope it's right.
[03:07:48.880 --> 03:07:55.880]   Yes. Please step to the microphone and stay where they are resident of GCISD. I'm the father of two GCISD students.
[03:07:55.880 --> 03:08:06.880]   Specificity, I believe, drives clarity and that clarity provides all our parents, our librarians and our educators as well as our staff with the ability to act and to act with confidence.
[03:08:06.880 --> 03:08:17.880]   I'd like to thank the librarian specifically for their dedication to acting upon the policy outlined by this board by weeding books at the library and making it a place where all our students can learn.
[03:08:17.880 --> 03:08:29.880]   Explore and challenge themselves to look critically at the lessons that they're even taught in their courses in the history section, the literature section, the science and fiction sections.
[03:08:29.880 --> 03:08:36.880]   I'd like to thank the board for their adherence to state law and also for your attendance to parents voices. Thank you.
[03:08:36.880 --> 03:08:52.880]   Our 22nd speaker is Hilary Benedetto, please step to the microphone and state whether you're resident of GCISD.
[03:08:52.880 --> 03:08:56.880]   My name is Hilary Benedetto, and I live in grapevine.
[03:08:56.880 --> 03:09:02.880]   The Texas Constitution ensures support of public education. The U.S. Constitution ensures our right to vote.
[03:09:02.880 --> 03:09:07.880]   Election Day is November 8th and early voting started today throughout the state.
[03:09:07.880 --> 03:09:11.880]   If you live in Terrier County, you may vote at any voting center throughout the county.
[03:09:11.880 --> 03:09:18.880]   If you are used to voting at the grapevine rec, the new location is now at the grapevine public library in the program room.
[03:09:18.880 --> 03:09:30.880]   Early voting days and hours this week are Monday through Friday, October 24th through 28, 8 a.m. to 5 p.m. Saturday, October 28th, 7 a.m. to 7 p.m.
[03:09:30.880 --> 03:09:33.880]   and Sunday, October 29th, 10 a.m. to 4 p.m.
[03:09:33.880 --> 03:09:40.880]   Next week, early voting continues Monday, October 31st through Friday, November 4th, 7 a.m. to 7 p.m.
[03:09:40.880 --> 03:09:45.880]   You can also vote on Election Day, Tuesday, November 8th, from 7 a.m. to 7 p.m.
[03:09:45.880 --> 03:09:52.880]   Please support our students, staff, and teachers by voting early for public education. Thank you.
[03:09:52.880 --> 03:10:03.880]   Our 23rd speaker is Matthew Kammer-Diner, please step to the microphone and state whether you're resident of GCISD.
[03:10:03.880 --> 03:10:08.880]   I'm a Matthew Kammer-Diner, I'm a resident and parent, GCISD.
[03:10:08.880 --> 03:10:14.880]   This summer, the Board of Trustees approved a 2% pay raise for teachers and 1% for other employees.
[03:10:14.880 --> 03:10:24.880]   Inflation this year is 8.5%. So what you effectively did was cut to turn employee salaries by around 6 to 7%.
[03:10:24.880 --> 03:10:36.880]   Compared to the 20 other area districts, the GCISD uses to evaluate salaries, the raises that you approved this year are 20 and out of 20, the worst, by far.
[03:10:36.880 --> 03:10:50.880]   For example, Carol gave 5% to 7% raises, Arlington and Mansfield, 4%, color 3% and last year all those districts already paid more than us. So we're falling more than the whole.
[03:10:50.880 --> 03:10:59.880]   You are pushing this district towards disaster. Last October you approved one-time bonuses and pay raises. You need to do that again.
[03:10:59.880 --> 03:11:05.880]   You can fix a mistake you made in July. Please give teachers a mid-year raise.
[03:11:05.880 --> 03:11:12.880]   Thank you. Our 24th speaker is Erin Rowan. Please step to the microphone and state whether you're resident of GCISD.
[03:11:12.880 --> 03:11:25.880]   My name is Erin Rowan, I am a resident of GCISD and I want to thank the Board for passing the greatest tax reduction.
[03:11:25.880 --> 03:11:32.880]   I have seen since I moved to this district, I can safely classify myself as financially illiterate.
[03:11:32.880 --> 03:11:41.880]   So I don't know the nuance of how the tax rate passed here in this room that caused my tax rate bill to decrease by approximately 11% but I do like it.
[03:11:41.880 --> 03:11:47.880]   So thank you. Thank you for your work in this area to pass meaningful, tangible and positive change.
[03:11:47.880 --> 03:11:56.880]   Also you have increased financial efficiency in the district. You put money back in the pockets of GCISD families as well as those living within the district.
[03:11:56.880 --> 03:12:08.880]   Your grandparents and some uncles that everyone else is well. So thank you. And finally, parent-tech academy is this week, Wednesday at 630 at the administrator of the development center.
[03:12:08.880 --> 03:12:14.880]   We're going over apps and that your children use and what to watch for. So thank you.
[03:12:14.880 --> 03:12:23.880]   Thank you. Our 25th speaker is D.N. Rosalo. Please step to the microphone and state whether you're resident of GCISD.
[03:12:23.880 --> 03:12:27.880]   I'm D.N. Barcio and I've been in the resident for 37 years.
[03:12:27.880 --> 03:12:39.880]   According to Texas Association of School Board guidelines, one of the school's school board manager responsibility is to serve as a link between school system and the public by keeping the community involved and engaged in a positive way.
[03:12:39.880 --> 03:12:45.880]   TASB believes serving as a school trustee carries a much greater burden than simply being a representative.
[03:12:45.880 --> 03:12:51.880]   The decisions you make should never reflect the desires of the only, the like-minded people of the district.
[03:12:51.880 --> 03:13:03.880]   All the positions some of you hold may have been purchased by local pack, the seats upon which you sit, the building in which you hold your board meetings and so much more are paid for by all taxpayers of GCISD.
[03:13:03.880 --> 03:13:14.880]   Board actions should be focused on district mission statements, academic standards as efficient communication with the community, not the desires of any outside entity with funds to push their on agenda.
[03:13:14.880 --> 03:13:25.880]   I challenge each of you to figure out how you can make sure you personally serve as a positive way liaison between GCISD Board and the entire community for the long-term success of this district.
[03:13:25.880 --> 03:13:34.880]   Thank you. Our 26th speaker is Michael O'Connor. Please step to the microphone and state whether you're resident of GCISD.
[03:13:34.880 --> 03:13:49.880]   Good evening. My name is Michael O'Connor. I am a resident of GCISD. I am a parent of two wonderful children who are at Kalinho. And in short, we moved a year and a half ago for the schools.
[03:13:49.880 --> 03:13:59.880]   We came here to this district because we researched it. We found it. We were lucky enough to buy a house and my kids absolutely love it here.
[03:13:59.880 --> 03:14:10.880]   I greatly applaud the recent changes to the codes that you guys have implemented. They're rooted in Texas law, through education code, all stuff that I hold dear.
[03:14:10.880 --> 03:14:17.880]   I really appreciate your work, including the tax bill I just got, because I'm your resident. Thank you very much.
[03:14:17.880 --> 03:14:32.880]   Hold, I go and find a book called The Glass Castle. I wonder if we put together a book of a molestation where grandma molested little brother, sitting right there in grade one high school.
[03:14:32.880 --> 03:14:37.880]   Not one that I want my kids to see. Keep up with the waiting process. Thank you.
[03:14:37.880 --> 03:14:44.880]   Thank you. Our 27th speaker is Bob fellow. Please step to the microphone and state whether you're resident of GCISD.
[03:14:48.880 --> 03:15:03.880]   Thank you. Yes ma'am. I am Bob fellow. I am a resident of grapevine. I wanted to talk to you tonight about a book I became aware of going through our website, gcisteparents.com/libraries.
[03:15:03.880 --> 03:15:12.880]   It's called FADE. This book deals with teachers and coaches having sexual intercourse with their students. That's right.
[03:15:12.880 --> 03:15:18.880]   It also deals with teachers and coaches, drug and students to have sexual intercourse.
[03:15:18.880 --> 03:15:23.880]   Now I'm a 40-year football coach retired from colleges.
[03:15:23.880 --> 03:15:32.880]   I've had relationships with my players over the years that were developed on trust and the hope that I would help them accomplish their goals.
[03:15:32.880 --> 03:15:39.880]   I have to really wonder what this book is going in our libraries and what purpose it serves.
[03:15:39.880 --> 03:15:43.880]   What is the ethical standard that would have a book like this in the library.
[03:15:43.880 --> 03:15:53.880]   Now I also understand that we have librarians and board members that are working hard to remove this stuff from our libraries so that our kids can get on the education.
[03:15:53.880 --> 03:16:00.880]   Our 28th speaker is David Madureto. Please step to the microphone and state whether you're resident of GCISD.
[03:16:09.880 --> 03:16:23.880]   I would like to thank the librarians for working diligently to protect our children first of all.
[03:16:23.880 --> 03:16:34.880]   I reviewed the book Damsel which is in high school libraries. It describes intercourse, fingering, masturbation, erections, ejaculation, and bizarre dragon sex.
[03:16:34.880 --> 03:16:41.880]   It's a shame we must waste each other's times to have these conversations that five, six, ten years ago would have seen absurd.
[03:16:41.880 --> 03:16:43.880]   But what's changed in that time?
[03:16:43.880 --> 03:16:50.880]   I would argue that it's not truth because axiomatic truths don't change at the whims of a culture or a society.
[03:16:50.880 --> 03:17:01.880]   What is true yesterday is true today and will be true tomorrow. Likewise, morality and decency do not change over time, but the willingness to accept a lesser standard can.
[03:17:01.880 --> 03:17:08.880]   Dr. Ryan, you're right, the kids that were here tonight, they're impressive. And I guarantee you, they're not reading this.
[03:17:08.880 --> 03:17:17.880]   So we owe our kids better than that. They don't deserve this. They deserve better than this. They deserve the best books. So let's give them the best books. Thank you.
[03:17:17.880 --> 03:17:28.880]   Thank you. Our 29th speaker is Anna Zimmerman. Please step to the microphone and state whether you're resident of GCISD.
[03:17:28.880 --> 03:17:38.880]   My name is Anna. I'm a resident of a great mine. I want to bring to the board attention of the book called the Handmaid's Tale.
[03:17:38.880 --> 03:17:51.880]   This book has sexual explicit and repeated ritual rape scenes after which, let me give you a quote from the book, the commander runs down my legs. This is on page 95.
[03:17:51.880 --> 03:18:20.880]   This type of book is a whorehouse and it is for female slaves. Let me give you another quote from the book, women kneeling and hopefully I'm not offended anyone, sucking a penis or a gun, a woman tied up in chains with a dog collar around their neck, women hanging from the trees, upside down, neck it with their legs apart,
[03:18:20.880 --> 03:18:31.880]   women being raped, beaten up and killed. That's on page 18. And I just want to say that this is, I know that our librarians are working hard to get these out of you.
[03:18:31.880 --> 03:18:44.880]   Thank you. Our 30th speaker is Kirsten Rodriguez. Please step to the microphone and state whether you're resident of GCISD.
[03:18:44.880 --> 03:18:55.880]   That may be my name is Kirsten Rodriguez and I do reside in GCISD. I'd like to express gratitude for all your labors in shaping our children. You'll take a lot of heat.
[03:18:55.880 --> 03:19:05.880]   It's correctly stated that it takes a village to raise a child. No one bears us responsibility more than the parents, but we can help them in developing a safe healthy environment for optimal growth.
[03:19:05.880 --> 03:19:21.880]   In that purpose, I'd like to suggest a review of the book Crank by Ellen Hopkins. Crank, aka math masquerades as a cautionary tale, but in the underdeveloped adolescent mind poses greater risk of being a seed bed of thought for poor choices.
[03:19:21.880 --> 03:19:34.880]   The NC 17 rated crank is unavailable in many school districts. The reason is because it includes profane terms in describing and sensationalizing illegal drug use multiple-sex partners, explicit pornographic descriptions of the rape of minors,
[03:19:34.880 --> 03:19:46.880]   and suicide ideation. It is neither uplifting nor age-appropriate or adolescents need our best. And please review Crank by Ellen Hopkins, and thank you so much for your time.
[03:19:46.880 --> 03:19:55.880]   Thank you. Our 31st speaker is Joshua McConney McConney. I'd know I'm pronounced it wrong. I'm sorry. I can't read your writing.
[03:19:55.880 --> 03:20:03.880]   Joshua McConney. Thank you. I'm a resident parent. I want to express my gratitude for the important work that the librarians have begun with the help of this board.
[03:20:03.880 --> 03:20:18.880]   There's been great progress already in evaluating and removing content found to be harmful previously that had been available to our children. Yet there's more to do and I understand this takes time and it takes help from the community.
[03:20:18.880 --> 03:20:43.880]   There are many books to consider and so I just want to point out one in particular that is currently available to grapevine high school students in their library that you may not have gotten to yet and that is the perks of being a wallflower. This book features multiple graphic sections, child rape and child sex, and the scenes describing this book would be considered child pornography if they were acted out and visually represented.
[03:20:43.880 --> 03:20:50.880]   These kind of acts should disturb us and they have no place at all in the hands, eyes or minds of our children.
[03:20:50.880 --> 03:20:59.880]   For more information about this particular book or other books that parents are concerned about, you can go to GCISDparents.com.
[03:20:59.880 --> 03:21:06.880]   Thank you. Our 32nd speaker is Sean Tanner. Please step to the microphone and state whether you're a resident of GCISD.
[03:21:12.880 --> 03:21:23.880]   I'm my name is Sean Tanner. I am a resident of GCISD. I represent the association of mature American citizens, which boasts about 6,000 members in congressional district 24.
[03:21:23.880 --> 03:21:41.880]   We have about 200 of those who are active in our local chapter. One of our values is fiscal conservatism and just being responsible for taxpayers money for that reason. We support the recent tax rate decrease and just going to say good job for the board for building on that.
[03:21:41.880 --> 03:21:48.880]   Thank you. Our 33rd speaker is Joy Newman. Please step to the microphone and state whether you are a resident of GCISD.
[03:21:48.880 --> 03:21:59.880]   I'm a resident of Colibou. This is the book that I got off the GCISD parents website. I bought it and I decided to read every bit and can go through and see all my highlights.
[03:21:59.880 --> 03:22:08.880]   I wasn't guided on this pornography is a representation of sexual behavior in books, pictures, statues and films and other media.
[03:22:08.880 --> 03:22:17.880]   According to Texas we have laws that protect our children from this. The graphic stuff in here, I'm not even going to repeat.
[03:22:17.880 --> 03:22:35.880]   This is what hustler and playboy and all this stuff talk about. And this is a 16 year old child talking about her sex life. I don't understand this. There's no reason for this book in our school. There's nothing to learn from this but stupidity.
[03:22:35.880 --> 03:22:45.880]   Sex, abortion, masturbation, there's nothing good in here. I don't know why we even consider this book.
[03:22:45.880 --> 03:22:50.880]   Ridiculous. I want to thank our librarians and those who help get these books out of that.
[03:22:50.880 --> 03:22:58.880]   Thank you. Our 34th speaker is Jack McGuire. Please step to the microphone and state whether you are a resident of GCISD.
[03:22:58.880 --> 03:23:10.880]   Yes, I'm a resident district then. My person is Jack. I want to do something very different from everybody else here tonight.
[03:23:10.880 --> 03:23:17.880]   I want to recognize all my fellow veterans that are out there.
[03:23:17.880 --> 03:23:31.880]   I don't know how many people know it was originally arm assist day after World War I. When it ended on the 11th hour of the 11th day of the 11th month of 1918.
[03:23:31.880 --> 03:23:46.880]   Now what is a veteran? A veteran is somebody who at some point signed a blank check to the United States for a price up to and including their life.
[03:23:46.880 --> 03:24:00.880]   Thank you. Thank you. Our 35th speaker is Rachel Wall. Please step to the microphone and state whether you are a resident of GCISD.
[03:24:00.880 --> 03:24:17.880]   Moving on to 36, our 36th speaker is Krista Ridant. Please step to the microphone and state whether you are a resident of GCISD.
[03:24:17.880 --> 03:24:34.880]   My name is Doug Hood. I live and teach in this district. I was going to get up here and talk about the vital importance of having teacher input in your search for a new superintendent.
[03:24:34.880 --> 03:24:47.880]   I think that you have to build that trust with the teachers in order to have a good superintendent succeed. But I, in the meantime, was listening to somebody. Thank you for the substantive braise that you gave to the teachers this year.
[03:24:47.880 --> 03:25:00.880]   I think it's important for the public to understand. Yes, that 2% raise was appreciated by teachers, but there are still 30 to 40% of teachers that have second and third jobs in order to pay their bills.
[03:25:00.880 --> 03:25:24.880]   I think that the staff and staff are not getting up to the national poverty level line. And the starting salaries that you have set, they rank in the lower third of 32 western metroplex districts according to the United Educators Association annual survey.
[03:25:24.880 --> 03:25:38.880]   And I think it's important to be able to understand what we're being paid and last speaker of the evening is Faith Woodman. Please step to the microphone and state whether you are a resident of GCISD.
[03:25:38.880 --> 03:25:41.880]   I am not a resident of GCISD.
[03:25:41.880 --> 03:25:47.880]   I work for an organization called Turning Point USA, who are pro-America, pro-constitution student group.
[03:25:47.880 --> 03:25:57.880]   I have been in high school and college across the country. And I would love to connect with anybody who might be willing to enable to help me get a chapter started in GCISD.
[03:25:57.880 --> 03:26:07.880]   And it's really about our students being able to have their voices heard and advocate for themselves in an ever polarizing and divisive country nowadays.
[03:26:07.880 --> 03:26:15.880]   And these types of chapters can help our students advocate for themselves when they do find books like so many of these people have brought to your attention.
[03:26:15.880 --> 03:26:25.880]   So we're going to go back to the back of the hearing speakers in and find camaraderie in a place that they might not feel like they belong. And also I just like to encourage you all to go vote. Thank you.
[03:26:25.880 --> 03:26:30.880]   Thank you. This concludes the public comments section of our meeting.
[03:26:30.880 --> 03:26:38.880]   All right. Thank you, everyone. We're going to take a quick five minute recess and then we will be right back.
[03:26:45.880 --> 03:26:55.880]   [BLANK_AUDIO]
[03:27:15.880 --> 03:27:25.880]   [BLANK_AUDIO]
[03:27:45.880 --> 03:27:55.880]   [BLANK_AUDIO]
[03:28:15.880 --> 03:28:25.880]   [BLANK_AUDIO]
[03:28:25.880 --> 03:28:48.880]   [BLANK_AUDIO]
[03:28:55.880 --> 03:29:05.880]   [BLANK_AUDIO]
[03:29:05.880 --> 03:29:15.880]   [BLANK_AUDIO]
[03:29:15.880 --> 03:29:25.880]   [BLANK_AUDIO]
[03:29:25.880 --> 03:29:35.880]   [BLANK_AUDIO]
[03:29:35.880 --> 03:29:45.880]   [BLANK_AUDIO]
[03:29:45.880 --> 03:30:13.880]   [BLANK_AUDIO]
[03:30:13.880 --> 03:30:23.880]   [BLANK_AUDIO]
[03:30:23.880 --> 03:30:33.880]   [BLANK_AUDIO]
[03:30:33.880 --> 03:30:43.880]   [BLANK_AUDIO]
[03:30:43.880 --> 03:31:11.880]   [BLANK_AUDIO]
[03:31:11.880 --> 03:31:21.880]   [BLANK_AUDIO]
[03:31:21.880 --> 03:31:49.880]   [BLANK_AUDIO]
[03:31:49.880 --> 03:31:59.880]   [BLANK_AUDIO]
[03:31:59.880 --> 03:32:27.880]   [BLANK_AUDIO]
[03:32:27.880 --> 03:32:37.880]   [BLANK_AUDIO]
[03:32:37.880 --> 03:32:47.880]   [BLANK_AUDIO]
[03:32:47.880 --> 03:32:57.880]   [BLANK_AUDIO]
[03:32:57.880 --> 03:33:25.880]   [BLANK_AUDIO]
[03:33:25.880 --> 03:33:35.880]   [BLANK_AUDIO]
[03:33:35.880 --> 03:34:03.880]   [BLANK_AUDIO]
[03:34:03.880 --> 03:34:13.880]   [BLANK_AUDIO]
[03:34:13.880 --> 03:34:41.880]   [BLANK_AUDIO]
[03:34:41.880 --> 03:34:51.880]   [BLANK_AUDIO]
[03:34:51.880 --> 03:34:53.880]   [BLANK_AUDIO]
[03:34:53.880 --> 03:34:57.880]   All right, we are back in session at 9/19.
[03:34:57.880 --> 03:35:03.880]   First item on the reports to the superintendent is act on interim superintendents.
[03:35:03.880 --> 03:35:13.880]   [BLANK_AUDIO]
[03:35:13.880 --> 03:35:41.880]   [BLANK_AUDIO]
[03:35:41.880 --> 03:35:51.880]   [BLANK_AUDIO]
[03:35:51.880 --> 03:36:19.880]   [BLANK_AUDIO]
[03:36:19.880 --> 03:36:29.880]   [BLANK_AUDIO]
[03:36:29.880 --> 03:36:57.880]   [BLANK_AUDIO]
[03:36:57.880 --> 03:37:07.880]   [BLANK_AUDIO]
[03:37:07.880 --> 03:37:33.880]   [BLANK_AUDIO]
[03:37:33.880 --> 03:37:43.880]   [BLANK_AUDIO]
[03:37:43.880 --> 03:38:11.880]   [BLANK_AUDIO]
[03:38:11.880 --> 03:38:17.880]   We're going to be better, GCISD is a better district, five and a half years later.
[03:38:17.880 --> 03:38:25.880]   And I'm an optimist and I know we're going to be better in moving forward, five and a half years from now.
[03:38:25.880 --> 03:38:35.880]   The one thing that's become so evident to me in my time here is our amazing employees.
[03:38:35.880 --> 03:38:43.880]   They're committed, they're passionate, they're dedicated every day to providing just amazing learning experiences for all students.
[03:38:43.880 --> 03:38:47.880]   And I say learning because that starts when they get on the bus in the morning.
[03:38:47.880 --> 03:38:51.880]   That starts when they break this in our schools in the morning, it starts,
[03:38:51.880 --> 03:38:56.880]   you know, maybe their first interaction is with a custodian in the building or it takes all of us, right?
[03:38:56.880 --> 03:39:02.880]   It takes our technology folks to make sure everything's running the way it needs to run.
[03:39:02.880 --> 03:39:09.880]   But you will not find a greater group of just individuals who are committed to doing what's best for our kids.
[03:39:09.880 --> 03:39:13.880]   And so to an honor, it's an honor to continue to serve to serve in this capacity.
[03:39:13.880 --> 03:39:18.880]   And yes, I understand it's a time of transition, I get that.
[03:39:18.880 --> 03:39:24.880]   And for many of our community members, our employees, there's uncertainty.
[03:39:24.880 --> 03:39:28.880]   And I understand that, believe me, I feel that too.
[03:39:28.880 --> 03:39:34.880]   But the one thing that we can land on is it's a time for us to serve, it's a time for us to support.
[03:39:34.880 --> 03:39:41.880]   And I believe that I want to provide stability for this district and community that I love, right?
[03:39:41.880 --> 03:39:45.880]   And that's my goal, that's what I want to do, that's what I'm going to do.
[03:39:45.880 --> 03:39:50.880]   But most importantly, it's a time for us to positively impact our students and continue doing that.
[03:39:50.880 --> 03:39:52.880]   Because that's what this is about, right?
[03:39:52.880 --> 03:40:06.880]   And so we've had a great start to the school year, and in our goal, I can tell you this, every day when we come to work, our team of leaders and our teachers, the employees that I just spoke of, they want to make sure that tomorrow's better than today, right?
[03:40:06.880 --> 03:40:13.880]   And so our goal is to ensure that we have an awesome, awesome end of the year to the 2223 school year, and that's what we're going to do.
[03:40:13.880 --> 03:40:19.880]   So thank you, thank you to our trustees, thank you.
[03:40:19.880 --> 03:40:25.880]   I remember that day, first of all, it was not a leap for me.
[03:40:25.880 --> 03:40:32.880]   But it was a leap for you and your family because you had to move all of your kids in school age with your bride and all of that.
[03:40:32.880 --> 03:40:36.880]   And so I'm really glad, but it was not a leap for me.
[03:40:36.880 --> 03:40:40.880]   Congratulations on this particular vote this evening.
[03:40:40.880 --> 03:40:46.880]   Do you remember the first question I asked you in 2017?
[03:40:46.880 --> 03:40:50.880]   Because I remember it, I failed y'all.
[03:40:50.880 --> 03:40:52.880]   Go ahead.
[03:40:52.880 --> 03:40:54.880]   Just like that.
[03:40:54.880 --> 03:40:57.880]   How do you say your name?
[03:40:57.880 --> 03:40:59.880]   That's why I did not.
[03:40:59.880 --> 03:41:02.880]   I wanted to forget that.
[03:41:02.880 --> 03:41:03.880]   You said that correctly?
[03:41:03.880 --> 03:41:04.880]   I did.
[03:41:04.880 --> 03:41:06.880]   And he said, now, how do you say that again?
[03:41:06.880 --> 03:41:15.880]   No, but it's been, you've done a great job, your family's done a great job, bother here, and I think I'm excited for you to have this opportunity.
[03:41:15.880 --> 03:41:21.880]   I have this opportunity to leave during this time.
[03:41:21.880 --> 03:41:22.880]   Thank you.
[03:41:22.880 --> 03:41:30.880]   Next item on the agenda is act on the 2022-2023 district multi hazard emergency operations plan.
[03:41:30.880 --> 03:41:33.880]   Yes, Paula, can you take us through this item briefly, please?
[03:41:33.880 --> 03:41:34.880]   Yes.
[03:41:34.880 --> 03:41:47.880]   I'm out of practice.
[03:41:47.880 --> 03:41:48.880]   So thank you.
[03:41:48.880 --> 03:42:01.880]   The board has already had an opportunity to review the emergency operations plan and that of a campus plan and did so in the, in the week leading up to this meeting and we went through some things during the executive session as well.
[03:42:01.880 --> 03:42:10.880]   I'm going to, I'm going to briefly cover some items really more so for the community so that they too are aware in our clear about the plan.
[03:42:10.880 --> 03:42:27.880]   And the plan again is a plan to make sure that people in the school district have thought about potential emergency management situations, crises, hazards, and whatnot, and have put together a plan that addresses the five phases of emergency management.
[03:42:27.880 --> 03:42:39.880]   And then more importantly puts together practice so that there's ongoing practice in the district to make sure that people are prepared and by that I mean staff and students, visitors to campus and others as well.
[03:42:39.880 --> 03:42:47.880]   So the EOP provides a framework that outlines the district's intended response, although every situation is slightly different.
[03:42:47.880 --> 03:43:05.880]   But with six simple things for everyone in the district to remember to be able to get into a safe position. That's your first line of defense, which is to make sure that time creates, you have the barriers and the time before your first responders can arrive to kind of assist with the situation.
[03:43:05.880 --> 03:43:07.880]   And you can work through those emergencies.
[03:43:07.880 --> 03:43:19.880]   And a wonderful director of emergency management school security, Mr. Allen Smith sitting across the way there. He's the individual who coordinates all of this along with the emergency managers at each of our campuses.
[03:43:19.880 --> 03:43:31.880]   And they do a tremendous job of trying to take care of, you know, roughly 13,000 students and 2,000 staff members, all of our staff members are trained in the six standard response protocols.
[03:43:31.880 --> 03:43:47.880]   And if you're not familiar with those, please go to bless you, the district's webpage under safety and security to find that there are training videos there, there's information to understand what it is that our students and our staff practice in order to be safe.
[03:43:47.880 --> 03:44:06.880]   The implementation obviously starts with Mr. Smith and goes through those campuses, whether it be the campus plan or the district plan. And the board has reviewed those plans essentially, and tonight is about approving a plan that was already before the safety and security committee in July had some minor updates for the current year.
[03:44:06.880 --> 03:44:16.880]   And has been reviewed by multiple boards over the years, all of it follows best practices coming from federal law and from state agencies as well.
[03:44:16.880 --> 03:44:25.880]   And then beyond the emergency operations plan, just a couple of additional items, which is to say that the school district completed all of its reviews as required by Governor Abbott.
[03:44:25.880 --> 03:44:46.880]   During the summer of 22, that was the checking of all the external doors to all of the facilities in the district, as well as the targeted partial audit, which really kind of went through several other aspects of just emergency preparations in a school districts, all of that was completed, minor items were found and adjusted.
[03:44:46.880 --> 03:44:54.880]   And the district has implemented weekly door sweeps that were a part of the new rules and protocol requirements going into this particular school year.
[03:44:54.880 --> 03:45:06.880]   For those of you that may not be aware, we have had four intruder all visits that have been conducted by the state to the agency that they've hired to do that.
[03:45:06.880 --> 03:45:15.880]   And I'm very happy and proud for those campuses to report that they went through the audit without a single finding, which means everything was exactly as it should be.
[03:45:15.880 --> 03:45:29.880]   >> Thank you, Paul, the recommendations for Board Trustees to approve the district's multi hazard emergency operations plan for 2223, with the listed updates and additions and authorize the district to continue implementation of the plan.
[03:45:29.880 --> 03:45:31.880]   We have a recommendation to have a motion.
[03:45:31.880 --> 03:45:33.880]   Thank you.
[03:45:33.880 --> 03:45:47.880]   >> Thank you.
[03:45:47.880 --> 03:45:48.880]   >> Any questions, comments?
[03:45:48.880 --> 03:45:57.880]   >> I would say is that I think it's an indication of how long we were back there as to throw on this plan.
[03:45:57.880 --> 03:46:07.880]   I mean, it's a testament again to Alan, his team, Paula, her team, Kyle, I mean, we almost had to test this out, just a little bit ago.
[03:46:07.880 --> 03:46:24.880]   So, I just, I really appreciate the work that y'all do, because having kids in this district, I am confident, especially since this is a plan that is in constant collaboration with our law enforcement and public safety officials that surround our entire district.
[03:46:24.880 --> 03:46:30.880]   That our campuses are safe and secure places for kids to go learn.
[03:46:30.880 --> 03:46:38.880]   And every day that I drop my kit off, I can do it with a clear conscious, so thank you.
[03:46:38.880 --> 03:46:42.880]   >> Yeah, I actually echo what Becky says, just thank you for all your hard work and now it's not easy.
[03:46:42.880 --> 03:46:46.880]   You do a very thorough job, so thank you very much for all the effort.
[03:46:46.880 --> 03:46:49.880]   Having said that, all those in favor?
[03:46:49.880 --> 03:46:55.880]   Let me just pass the seven zero.
[03:46:55.880 --> 03:46:58.880]   Next, on the agenda is act on donation collegiate academy.
[03:46:58.880 --> 03:47:09.880]   >> Yes, this is quite a large donation by Mr. Jonathan Knutz, who's donating $100,000 to the GCSD Collegiate Academy to benefit academic and extracurricular programs.
[03:47:09.880 --> 03:47:19.880]   The proceeds may be used to support the UIL programs and other organizations throughout the Collegiate Academy community.
[03:47:19.880 --> 03:47:31.880]   And they also may be used to provide scholarships to students to continue their educational journey as determined by the Collegiate Academy administrators, which just happens to be the mother of Mr. Jonathan Knutz.
[03:47:31.880 --> 03:47:39.880]   This is an example of really good parenting right here, such a generous donation.
[03:47:39.880 --> 03:47:51.880]   The recommendations for the Board of Trustees to accept the donation of $100,000 for Mr. Jonathan Knutz to to benefit academic and extracurricular programs at GCSD Collegiate Academy.
[03:47:51.880 --> 03:47:54.880]   >> We have a recommendation to motion, Jim.
[03:47:54.880 --> 03:47:57.880]   >> I moved to accept Dr. Ryan's recommendation.
[03:47:57.880 --> 03:47:58.880]   >> Yes.
[03:47:58.880 --> 03:48:01.880]   >> Okay, James seconds.
[03:48:01.880 --> 03:48:04.880]   Comments, discussion?
[03:48:04.880 --> 03:48:07.880]   No, no comments, discussion, all those in favor?
[03:48:07.880 --> 03:48:10.880]   Motion passes seven zero, just thank you very much.
[03:48:10.880 --> 03:48:13.880]   Jonathan, GCSD alumni, we appreciate you.
